name,stage,points_scale,parcours_type,year,month,day,type,length,profile_score,avg_speed,vertical_meters,won_how,place,rider,team,age,time
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,55.0,STANNARD Elizabeth,Gusto StepFWD KOM,21.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,56.0,BARRERA Anet,Swapit Agolico,20.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,57.0,BLOOR Ella,Specialized Women's Racing,23.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,58.0,STEIGENGA Nicole,Bepink,20.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,59.0,RAMIREZ Andrea,Swapit Agolico,19.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,60.0,VAN 'T GELOOF Marjolein,Alé Cipollini,22.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,61.0,YONAMINE Eri,Alé Cipollini,27.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,62.0,VAN VELZEN Bryony,Doltcini - Van Eyck Sport,22.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,63.0,FRANZ Heidi,Rally UHC Cycling Women,23.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,64.0,MACDONALD Nicola,Gusto StepFWD KOM,20.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,65.0,MARKUS Riejanne,CCC - Liv,24.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,66.0,PIRRONE Elena,Astana Womens Team,19.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,67.0,SANTOYO Brenda Andrea,Swapit Agolico,22.0,14.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,68.0,REIS Daniela,Doltcini - Van Eyck Sport,25.0,21.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,69.0,VARGAS Maria Jose,Swapit Agolico,22.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,70.0,MEDVEĎOVÁ Tereza,Bepink,22.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,71.0,VALSECCHI Silvia,Bepink,36.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,72.0,WILLIAMS Georgia,Mitchelton-Scott,25.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,73.0,ELLSAY Gillian,Rally UHC Cycling Women,21.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,74.0,QUAGLIOTTO Nadia,Alé Cipollini,21.0,23.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,75.0,WIASAK Rebecca,UniSA-Australia,34.0,34.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,76.0,TALBOT Josie,UniSA-Australia,22.0,50.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,77.0,WILES Tayler,Trek-Segafredo Women,29.0,52.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,78.0,VEKEMANS Anisha,Doltcini - Van Eyck Sport,27.0,91.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,79.0,MICKEY Abigail,Rally UHC Cycling Women,28.0,123.0
santos-women-s-tour,stage-4,F-2.1.Stage,p1,2019.0,1.0,13.0,standard,42.5,,40.71 km/h,,? - let us know!,80.0,RAIMONDI Jessica,Alé Cipollini,19.0,192.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,1.0,SPRATT Amanda,Mitchelton-Scott,31.0,0.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,2.0,KENNEDY Lucy,Mitchelton-Scott,30.0,49.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,3.0,NEYLAN Rachel,UniSA-Australia,36.0,53.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,4.0,DOEBEL-HICKOK Kristabel,Rally UHC Cycling Women,29.0,55.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,5.0,JACKSON Alison,Team TIBCO - SVB,30.0,68.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,6.0,GUNNING Jaime,Specialized Women's Racing,20.0,69.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,7.0,STEPHENS Lauren,Team TIBCO - SVB,32.0,94.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,8.0,HEATHER Taryn,Specialized Women's Racing,36.0,97.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,9.0,HERFOSS Emily,UniSA-Australia,24.0,112.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,10.0,WINDER Ruth,Trek-Segafredo Women,25.0,114.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,11.0,KITCHEN Lauren,UniSA-Australia,28.0,139.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,12.0,BROWN Grace,Mitchelton-Scott,26.0,141.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,13.0,FISHER-BLACK Niamh,New Zealand,18.0,180.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,14.0,RODRIGUEZ Carolina,Astana Womens Team,25.0,180.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,15.0,RAGUSA Katia,Bepink,21.0,187.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,16.0,RAYNOLDS Matilda,Specialized Women's Racing,31.0,201.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,17.0,STANNARD Elizabeth,Gusto StepFWD KOM,21.0,204.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,18.0,ANDERSON Grace,New Zealand,21.0,207.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,19.0,LONGO BORGHINI Elisa,Trek-Segafredo Women,27.0,207.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,20.0,MALSEED Shannon,Team TIBCO - SVB,24.0,210.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,21.0,PRATT Jessica,Sydney University,21.0,211.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,22.0,RIABCHENKO Tetyana,Doltcini - Van Eyck Sport,29.0,218.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,23.0,WHITEHOUSE Georgia,Sydney University,27.0,219.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,24.0,SIERRA Arlenis,Astana Womens Team,26.0,236.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,25.0,PATERNOSTER Letizia,Trek-Segafredo Women,19.0,239.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,26.0,MCCALLUM Kirsty,New Zealand,26.0,250.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,27.0,KASPER Romy,Alé Cipollini,30.0,267.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,28.0,FRASER Elyse,New Zealand,30.0,272.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,29.0,BERGEN Sara,Rally UHC Cycling Women,30.0,279.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,30.0,BOOTH Anna,Sydney University,29.0,286.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,31.0,LUCAS Sharlotte,Team TIBCO - SVB,27.0,289.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,32.0,VANDENBULCKE Jesse,Doltcini - Van Eyck Sport,22.0,291.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,33.0,WILLIAMS Georgia,Mitchelton-Scott,25.0,309.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,34.0,YONAMINE Eri,Alé Cipollini,27.0,313.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,35.0,PIRRONE Elena,Astana Womens Team,19.0,323.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,36.0,COBB Alice,Team TIBCO - SVB,23.0,334.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,37.0,JAMIESON Amanda,New Zealand,21.0,352.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,38.0,LEBEDEV Veronica,Gusto StepFWD KOM,22.0,355.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,39.0,BLAIS Marie-Soleil,Astana Womens Team,30.0,369.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,40.0,WILES Tayler,Trek-Segafredo Women,29.0,390.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,41.0,QUAGLIOTTO Nadia,Alé Cipollini,21.0,394.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,42.0,ELVIN Gracie,Mitchelton-Scott,30.0,397.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,43.0,MUÑOZ Paola Andrea,Swapit Agolico,32.0,404.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,44.0,PAINE Deborah,New Zealand,21.0,427.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,45.0,ANKUDINOFF Ashlee,Specialized Women's Racing,28.0,431.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,46.0,RICARDO Gina,Sydney University,24.0,448.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,47.0,CURE Amy,Specialized Women's Racing,26.0,455.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,48.0,ROY Sarah,Mitchelton-Scott,32.0,469.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,49.0,RAMIREZ Andrea,Swapit Agolico,19.0,506.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,50.0,DEMEY Valerie,CCC - Liv,24.0,518.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,51.0,MUNDY Jessica,Gusto StepFWD KOM,24.0,535.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,52.0,FRANZ Heidi,Rally UHC Cycling Women,23.0,536.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,53.0,BARRERA Anet,Swapit Agolico,20.0,555.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,54.0,MARKUS Riejanne,CCC - Liv,24.0,574.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,55.0,HANSON Lauretta,Trek-Segafredo Women,24.0,584.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,56.0,WATTS Emily,Sydney University,18.0,592.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,57.0,SALAZAR Lizbeth Yareli,Astana Womens Team,22.0,593.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,58.0,KUIJPERS Evy,CCC - Liv,23.0,600.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,59.0,BERTEAU Victoire,Doltcini - Van Eyck Sport,18.0,616.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,60.0,WIASAK Rebecca,UniSA-Australia,34.0,621.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,61.0,KOREVAAR Jeanne,CCC - Liv,22.0,624.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,62.0,VARGAS Maria Jose,Swapit Agolico,22.0,659.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,63.0,SKALNIAK-SÓJKA Agnieszka,CCC - Liv,21.0,665.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,64.0,HOSKING Chloe,Alé Cipollini,28.0,688.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,65.0,BLOOR Ella,Specialized Women's Racing,23.0,714.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,66.0,STEIGENGA Nicole,Bepink,20.0,736.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,67.0,SALCEDO Jannie Milena,Swapit Agolico,30.0,765.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,68.0,MACDONALD Nicola,Gusto StepFWD KOM,20.0,767.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,69.0,ELLSAY Gillian,Rally UHC Cycling Women,21.0,916.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,70.0,TALBOT Josie,UniSA-Australia,22.0,940.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,71.0,SANTOYO Brenda Andrea,Swapit Agolico,22.0,1139.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,72.0,MICKEY Abigail,Rally UHC Cycling Women,28.0,1214.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,73.0,MEDVEĎOVÁ Tereza,Bepink,22.0,1302.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,74.0,VAN 'T GELOOF Marjolein,Alé Cipollini,22.0,1374.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,75.0,REIS Daniela,Doltcini - Van Eyck Sport,25.0,1377.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,76.0,VALSECCHI Silvia,Bepink,36.0,1462.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,77.0,BARBIERI Rachele,Bepink,21.0,1562.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,78.0,VEKEMANS Anisha,Doltcini - Van Eyck Sport,27.0,1563.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,79.0,VAN VELZEN Bryony,Doltcini - Van Eyck Sport,22.0,2174.0
santos-women-s-tour,final-gc,F-2.1,,2019.0,1.0,13.0,gc,,,-,,,80.0,RAIMONDI Jessica,Alé Cipollini,19.0,2519.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,1.0,HENTTALA Lotta,Trek-Segafredo Women,29.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,2.0,KLEIN Lisa,Canyon//SRAM Racing,22.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,3.0,MAJERUS Christine,Boels - Dolmans Cycling Team,32.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,4.0,WILD Kirsten,WNT-Rotor Pro Cycling,36.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,5.0,GUARISCHI Barbara,Team Virtu Cycling,28.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,6.0,VAN DIJK Ellen,Trek-Segafredo Women,32.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,7.0,KOSTER Anouska,Team Virtu Cycling,25.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,8.0,ROBERTS Jessica,Great Britain,19.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,9.0,VAN GOGH Natalie,Biehler Pro Cycling Team,44.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,10.0,D'HOORE Jolien,Boels - Dolmans Cycling Team,29.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,11.0,PIETERS Amy,Boels - Dolmans Cycling Team,27.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,12.0,CALLANDER Rhona,Great Britain,19.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,13.0,BARNES Alice,Canyon//SRAM Racing,23.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,14.0,WIEBES Lorena,Parkhotel Valkenburg,20.0,0.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,15.0,VAN DER HAAR Lucy,Hitec Products,24.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,16.0,VAN DER MEER Janine,Parkhotel Valkenburg,25.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,17.0,TEUTENBERG Lea Lin,WNT-Rotor Pro Cycling,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,18.0,ANDERSEN Susanne,Norway,20.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,19.0,SOEK Julia,Netherlands,28.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,20.0,VAN DER HULST Amber,GRC Jan van Arckel,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,21.0,KESSLER Nina,Willebrord Wil Vooruit,30.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,22.0,BRENNAUER Lisa,WNT-Rotor Pro Cycling,30.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,23.0,UNEKEN Lonneke,Hitec Products,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,24.0,WASMUS Nienke,Biehler Pro Cycling Team,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,25.0,VANDENBULCKE Jesse,Belgium,23.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,26.0,PENTON Sara,Team Virtu Cycling,30.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,27.0,GEORGI Pfeiffer,Great Britain,18.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,28.0,BEEKHUIS Teuntje,Biehler Pro Cycling Team,23.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,29.0,HOOLWERF Cathalijne,Rogelli-Gyproc U-23,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,30.0,VAN TEESELING Bente,GRC Jan van Arckel,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,31.0,KASPER Romy,Germany,30.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,32.0,GAFINOVITZ Rotem,Canyon//SRAM Racing,26.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,33.0,HANNES Kaat,Belgium,27.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,34.0,PLOSAJ Nikol,Poland,22.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,35.0,SÜßEMILCH Laura,Germany,22.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,36.0,STEIGENGA Nicole,Netherlands,21.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,37.0,JASKULSKA Marta,Poland,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,38.0,BORGLI Stine,Norway,28.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,39.0,DELBAERE Fien,Belgium,22.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,40.0,VAN REGENMORTEL Laura,SWABO Women Development Team,26.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,41.0,ERATH Tanja,Canyon//SRAM Racing,29.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,42.0,PRZEZAK Dorota,Poland,22.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,43.0,MOBERG Emilie,Team Virtu Cycling,27.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,44.0,PATERNOSTER Letizia,Trek-Segafredo Women,19.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,45.0,MEIJERING Mareille,Team Drenthe,24.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,46.0,SOLVANG Julie Meyer,Hitec Products,29.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,47.0,KLEMENT Melanie,Biehler Pro Cycling Team,24.0,258.0
easytoys-bloeizone-fryslan-tour,stage-1,F-2.1.Stage,p1,2019.0,4.0,10.0,standard,102.5,,38.065 km/h,,? - let us know!,48.0,HUMELT Weronika,Poland,21.0,258.0
